x,y,z,u,v,vres,p
13.0,5.426903553299491,0.0,1.0531773806152611,0.02293991616682479,1.0534271853305113,-0.007430069068348384
13.1,5.426903553299491,0.0,1.0525427682862836,0.02310570460235232,1.0527963490898533,-0.007048673344541769
13.200000000000001,5.426903553299491,0.0,1.0519232259956584,0.023264875188995417,1.052180463516916,-0.00664429698338625
13.3,5.426903553299491,0.0,1.0512868356954719,0.02341807908303343,1.0515476296081587,-0.006279187933799094
13.4,5.426903553299491,0.0,1.050673316641793,0.02356533929493817,1.050937554528884,-0.005875025989917008
13.5,5.426903553299491,0.0,1.0500324919442938,0.023707408447929193,1.0503000882386235,-0.005529794181985924
13.6,5.426903553299491,0.0,1.049426930765704,0.023844088123495998,1.049697777245797,-0.005120284807632449
13.700000000000001,5.426903553299491,0.0,1.0487777418493345,0.023976309873080304,1.0490517695679844,-0.004800731908637102
13.8,5.426903553299491,0.0,1.0481834683657245,0.024103558858280548,1.0484605690748863,-0.004377311197349242
13.9,5.426903553299491,0.0,1.047520049454557,0.02422706361252686,1.0478001739933824,-0.004092789935061205
14.0,5.426903553299491,0.0,1.046942652195443,0.024345849135374437,1.0472256859703886,-0.003642237414299982
14.1,5.426903553299491,0.0,1.0462561494820042,0.024461618191685856,1.046542068477644,-0.0034077531737987986
14.200000000000001,5.426903553299491,0.0,1.045704826138697,0.024572708869124882,1.0459934997077798,-0.0029095811844454746
14.3,5.426903553299491,0.0,1.044981732907226,0.024681629893269767,1.0452731724118711,-0.002749091621963118
14.4,5.426903553299491,0.0,1.0444714091431,0.02478542040956432,1.044765448118501,-0.002171438798304049
14.5,5.426903553299491,0.0,1.0436909381906225,0.024888806711308983,1.0439876566132067,-0.002122991456908996
14.6,5.426903553299491,0.0,1.0432455559713671,0.02498391280995378,1.043544673673965,-0.0014164262920871747
14.700000000000001,5.426903553299491,0.0,1.0423758722437617,0.025086854264163305,1.0426777111326464,-0.001538761812251859
14.8,5.426903553299491,0.0,1.0420307141679293,0.025163556382651667,1.0423345018942565,-0.000634276313635335
14.9,5.426903553299491,0.0,1.041040266870998,0.02528172206233064,1.0413472056510622,-0.0009790771190463868
0.1,5.527411167512689,0.0,1.0000079887229907,-0.0010240531907441779,1.0000085130611331,0.028465164168155796
0.2,5.527411167512689,0.0,1.0000593107495264,-0.0020350787715068853,1.000061381397374,0.028407117907201206
0.30000000000000004,5.527411167512689,0.0,1.0001288671141662,-0.0031587126796951016,1.000133855191823,0.028390589757417407
0.4,5.527411167512689,0.0,1.0002379847753853,-0.004278225211743571,1.0002471341615962,0.028263868914464266
0.5,5.527411167512689,0.0,1.0003755631960385,-0.005492439731851321,1.0003906408668561,0.028210737909319814
0.6,5.527411167512689,0.0,1.0005527421654055,-0.006680673065152285,1.000575045285118,0.02801734066230631
0.7000000000000001,5.527411167512689,0.0,1.000763663819646,-0.00795432146417109,1.0007952747948388,0.027921124195104105
0.8,5.527411167512689,0.0,1.001014785359273,-0.009187876374741633,1.0010569502181925,0.027664247178317846
0.9,5.527411167512689,0.0,1.001304323427198,-0.010500772149813108,1.0013593832035237,0.027519624722423294
1.0,5.527411167512689,0.0,1.001634750530774,-0.011763769976223463,1.0017038283619064,0.027200286584730834
1.1,5.527411167512689,0.0,1.0020080642084888,-0.013101393864336806,1.0020937118154327,0.027003257584890764
1.2000000000000002,5.527411167512689,0.0,1.0024229684363926,-0.014382289387531872,1.0025261382611705,0.026621312360694118
1.3000000000000003,5.527411167512689,0.0,1.0028851975744606,-0.01573356265299394,1.0030086063976325,0.02636812964914548
1.4000000000000001,5.527411167512689,0.0,1.0033897228865851,-0.01702343965148182,1.0035341217377642,0.02592274799398053
1.5000000000000002,5.527411167512689,0.0,1.003945979428133,-0.018379120152721258,1.0041141975231211,0.025609551060606375
1.6,5.527411167512689,0.0,1.0045452604295513,-0.01967024501938116,1.004737825898178,0.025099553537213506
1.7000000000000002,5.527411167512689,0.0,1.005200555127683,-0.021021673351028128,1.0054203433288385,0.024722314611628226
1.8000000000000003,5.527411167512689,0.0,1.0058996482053535,-0.022306433679062133,1.006146947141983,0.024146413369205873
1.9000000000000001,5.527411167512689,0.0,1.0066587698637282,-0.023644715181743,1.006936418796927,0.0237010467798603
2.0,5.527411167512689,0.0,1.0074625181371448,-0.02491493792096198,1.007770549074958,0.023058035218710245
2.1,5.527411167512689,0.0,1.008329863332878,-0.02623045706282834,1.0086709821178685,0.022540595160646285
2.2,5.527411167512689,0.0,1.0092426926800495,-0.027476982266259508,1.009616658580145,0.021829508671148624
2.3000000000000003,5.527411167512689,0.0,1.0102220355481517,-0.028759123037791264,1.0106313117378434,0.021236439382838434
2.4000000000000004,5.527411167512689,0.0,1.0112476765647789,-0.02997154112237117,1.0116917300417718,0.0204567028918896
2.5000000000000004,5.527411167512689,0.0,1.012341875859561,-0.03120854206543925,1.0128228111158957,0.01978511949431195
2.6,5.527411167512689,0.0,1.0134830171244755,-0.032375055865574445,1.0139999853264443,0.018936692164838318
2.7,5.527411167512689,0.0,1.0146936692260953,-0.03355397263404205,1.0152483003911124,0.018184674414005005
2.8000000000000003,5.527411167512689,0.0,1.0159515578358655,-0.034661377878266814,1.016542659697832,0.01726819788023828
2.9000000000000004,5.527411167512689,0.0,1.017278612527269,-0.03576814967000789,1.0179072335120827,0.016435079112648486
3.0000000000000004,5.527411167512689,0.0,1.0186526253158146,-0.036801941268365335,1.0193171998666175,0.015452032784262328
3.1,5.527411167512689,0.0,1.0200939866249907,-0.03782156624365765,1.0207948924351014,0.014538665974847933
3.2,5.527411167512689,0.0,1.0215812011928536,-0.038766179091997935,1.0223164711927644,0.013491529446674158
3.3000000000000003,5.527411167512689,0.0,1.0231323406288484,-0.039683004060990575,1.0239016199088515,0.01250051234562374
3.4000000000000004,5.527411167512689,0.0,1.0247271408051144,-0.04052219154539212,1.0255280401384772,0.011392932250939718
3.5000000000000004,5.527411167512689,0.0,1.0263807559808793,-0.04132031771235654,1.02721216158286,0.010328776938201377
3.6,5.527411167512689,0.0,1.0280745110043947,-0.04203766463430023,1.0289336059361804,0.009165729725351967
3.7,5.527411167512689,0.0,1.0298202676210755,-0.04270146829316646,1.0307051949988104,0.008034960949612913
3.8000000000000003,5.527411167512689,0.0,1.0316011275096872,-0.04328102679537968,1.0325086602831572,0.00682289792234738
3.9000000000000004,5.527411167512689,0.0,1.0334255268243757,-0.04379578399301329,1.0343531264456065,0.005634075794217737
4.0,5.527411167512689,0.0,1.035278376469236,-0.0442228071049086,1.0362224536522142,0.004381035807819385
4.1,5.527411167512689,0.0,1.0371647889746505,-0.044575400634544425,1.0381222306792979,0.0031446887655078607
4.2,5.527411167512689,0.0,1.0390713961989388,-0.04483713678778634,1.0400383335407108,0.0018603392134363982
4.3,5.527411167512689,0.0,1.0410002944735297,-0.045016802428369404,1.041973188520151,0.0005888025600002447
4.3999999999999995,5.527411167512689,0.0,1.0429396755886793,-0.045103279482510625,1.0439144949358146,-0.0007155822215543995
4.5,5.527411167512689,0.0,1.04488908563842,-0.04510231226779169,1.0458620462844013,-0.0020083778490670493
4.6,5.527411167512689,0.0,1.0468380923645724,-0.04500703210618271,1.0478051462769706,-0.0033200173405142606
4.7,5.527411167512689,0.0,1.0487842584132714,-0.04482139573489085,1.049741576870755,-0.004618868963576955
4.8,5.527411167512689,0.0,1.0507183619567926,-0.04454189098360684,1.0516620446728886,-0.005923762586768863
4.9,5.527411167512689,0.0,1.0526365892317342,-0.04417167125891663,1.0535629670462154,-0.0072126769071361495
5.0,5.527411167512689,0.0,1.054530808050827,-0.04370984932855158,1.0554362965412243,-0.008496068125710722
5.1,5.527411167512689,0.0,1.056396421531694,-0.04315947682748319,1.0572777023398303,-0.009758851034551616
5.2,5.527411167512689,0.0,1.0582263201836317,-0.042521702030900804,1.0590802801832329,-0.011005797291731189
5.3,5.527411167512689,0.0,1.0600156583377522,-0.04179990383615441,1.0608394920448285,-0.012226612810659442
5.4,5.527411167512689,0.0,1.0617583261548222,-0.040996769352309316,1.0625495180255913,-0.013422435351916355
5.5,5.527411167512689,0.0,1.0634496697050446,-0.04011618656854008,1.0642060460364668,-0.014586136716364094
5.6,5.527411167512689,0.0,1.0650845854811637,-0.039161961060311355,1.0658043129128685,-0.01571676453817758
5.7,5.527411167512689,0.0,1.0666589482562931,-0.038138513621762404,1.0673405539547811,-0.016809307788633286
5.8,5.527411167512689,0.0,1.0681686813743039,-0.03705043683317315,1.068811052870641,-0.017861890359554954
5.9,5.527411167512689,0.0,1.0696104211311455,-0.03590261095703392,1.0702128061586063,-0.01887097930365769
6.0,5.527411167512689,0.0,1.0709811226089896,-0.034700129879557916,1.071543122789965,-0.01983451542763545
6.1,5.527411167512689,0.0,1.0722783114448768,-0.03344818030480107,1.0727998685499447,-0.020750030460223626
6.2,5.527411167512689,0.0,1.0734999515283423,-0.0321520975086891,1.0739813328478116,-0.021615701437086455
6.3,5.527411167512689,0.0,1.0746444964620574,-0.030817186866252042,1.0750862722509942,-0.02242988574887036
6.4,5.527411167512689,0.0,1.0757108688644035,-0.0294488035043371,1.0761138905435832,-0.02319123089511134
6.5,5.527411167512689,0.0,1.0766984224089928,-0.02805218657223537,1.0770637947631039,-0.02389877954914407
6.6,5.527411167512689,0.0,1.0776069568188762,-0.026632526008765738,1.0779360114710181,-0.024551746599578417
6.7,5.527411167512689,0.0,1.078436651028764,-0.025194834576095664,1.0787309163880734,-0.02514977977576763
6.8,5.527411167512689,0.0,1.0791880770652573,-0.023743991445698685,1.079449249760998,-0.025692669651817518
6.9,5.527411167512689,0.0,1.0798621319825632,-0.02228465444688068,1.0800920469634723,-0.02618060258058001
7.0,5.527411167512689,0.0,1.0804600407358331,-0.02082128562110494,1.0806606431076287,-0.02661390682791583
7.1,5.527411167512689,0.0,1.0809832953979643,-0.01935809529883279,1.0811566125141359,-0.026993239833295195
7.2,5.527411167512689,0.0,1.0814336474756256,-0.01789905742829958,1.0815817630439493,-0.027319400402397314
7.3,5.527411167512689,0.0,1.0818130568945457,-0.01644787721736139,1.081938086367459,-0.027593447025877158
7.4,5.527411167512689,0.0,1.082123676749132,-0.015008001648768345,1.0822277449292037,-0.027816568790067223
7.5,5.527411167512689,0.0,1.082367811784487,-0.013582603756492846,1.0824530322891357,-0.02799015132146512
7.6,5.527411167512689,0.0,1.082547899253111,-0.012174591866230678,1.0826163562705087,-0.02811569105282029
7.7,5.527411167512689,0.0,1.082666475701837,-0.010786605165778593,1.0827202078374814,-0.02819482582720229
7.8,5.527411167512689,0.0,1.0827261567076119,-0.009421023033407144,1.0827671430616244,-0.028229278813621386
7.9,5.527411167512689,0.0,1.0827296109116047,-0.008079968785825857,1.0827597592450389,-0.02822086805113327
8.0,5.527411167512689,0.0,1.0826795406109235,-0.006765319188086869,1.0827006775656867,-0.028171468500365705
8.1,5.527411167512689,0.0,1.0825786613307153,-0.005478712114380281,1.0825925245700876,-0.028083012014123727
8.2,5.527411167512689,0.0,1.0824296858772628,-0.004221561706327104,1.082437918058856,-0.027957458343660025
8.3,5.527411167512689,0.0,1.0822353067311707,-0.002995060257678924,1.082239451101954,-0.027796794908316026
8.4,5.527411167512689,0.0,1.081998184122253,-0.0018001977465187152,1.0819996816800732,-0.0276030063124101
8.5,5.527411167512689,0.0,1.0817209323688433,-0.0006377723876111349,1.081721120381098,-0.027378080990791576
8.6,5.527411167512689,0.0,1.0814061121261014,0.0004915967006293129,1.081406223863635,-0.02712398936348549
8.7,5.527411167512689,0.0,1.0810562181397432,0.0015874590699986057,1.0810573836780835,-0.026842681014404474
8.8,5.527411167512689,0.0,1.080673673849773,0.002649522914739239,1.080676921805792,-0.026536068069661144
8.9,5.527411167512689,0.0,1.0802608248516998,0.00367763366486111,1.0802670848908837,-0.026206027665929027
9.0,5.527411167512689,0.0,1.0798199354894409,0.004671772850807686,1.079830041507454,-0.025854383960085676
9.1,5.527411167512689,0.0,1.0793531783680412,0.005632043923035369,1.0793678722159297,-0.02548291742538361
9.2,5.527411167512689,0.0,1.078862640909114,0.006558660073751523,1.0788825765445242,-0.02509334055328175
9.3,5.527411167512689,0.0,1.0783503117970177,0.007451933874252188,1.0783760597635648,-0.024687319784570044
9.4,5.527411167512689,0.0,1.0778180941304911,0.008312267079500427,1.077850146272238,-0.024266440948784055
9.5,5.527411167512689,0.0,1.0772677863829516,0.009140141297002078,1.0773065607158223,-0.02383224524107218
9.6,5.527411167512689,0.0,1.0767011057534404,0.009936108513049715,1.076746951415728,-0.023386180631763724
9.700000000000001,5.527411167512689,0.0,1.0761196593448958,0.010700782978026535,1.0761728615723951,-0.02292965911107342
9.8,5.527411167512689,0.0,1.0755249821612363,0.011434832556819959,1.0755857672210665,-0.02246398324385382
9.9,5.527411167512689,0.0,1.0749184921703447,0.012138971859342054,1.0749870322229795,-0.02199043742124047
10.0,5.527411167512689,0.0,1.0743015503825957,0.012813954332727757,1.0743779682123464,-0.02151017358210044
10.1,5.527411167512689,0.0,1.0736753898338265,0.013460566730784811,1.0737597634441016,-0.021024355694481835
10.200000000000001,5.527411167512689,0.0,1.073041209759455,0.014079621765710646,1.073133576769966,-0.020533980243261446
10.3,5.527411167512689,0.0,1.0724000629271884,0.014671954049191945,1.0725004248026475,-0.020040104023503518
10.4,5.527411167512689,0.0,1.0717530030135842,0.01523841302450829,1.07186132904408,-0.019543561290092833
10.5,5.527411167512689,0.0,1.0711009059108596,0.015779860586351998,1.0712171370190027,-0.019045322262173373
10.6,5.527411167512689,0.0,1.07044470053272,0.016297163883380497,1.0705687527894818,-0.01854604712950523
10.700000000000001,5.527411167512689,0.0,1.069785085844912,0.01679119495514074,1.0699168538368893,-0.018046649963334046
10.8,5.527411167512689,0.0,1.0691228928006773,0.017262822808210267,1.0692622526591857,-0.017547595580691622
10.9,5.527411167512689,0.0,1.0684586369896936,0.017712915621784252,1.068605449329966,-0.017049786508168255
11.0,5.527411167512689,0.0,1.0677930868813212,0.018142331224118072,1.0679471993379572,-0.016553454877134187
11.1,5.527411167512689,0.0,1.0671265575723783,0.018551922753091806,1.067287807348192,-0.01605955765848532
11.200000000000001,5.527411167512689,0.0,1.0664598037400934,0.01894252624299561,1.0666280196459426,-0.015568031050758997
11.3,5.527411167512689,0.0,1.0657929057979865,0.019314971143750265,1.0659679104736688,-0.015079985503536076
11.4,5.527411167512689,0.0,1.0651266739578602,0.019670063093545773,1.0653082854078615,-0.014594956769359162
11.5,5.527411167512689,0.0,1.064460892849724,0.020008601494648167,1.0646489264260792,-0.014114359459796944
11.6,5.527411167512689,0.0,1.0637965300697558,0.0203313545758177,1.0639907994749487,-0.013637159218017458
11.700000000000001,5.527411167512689,0.0,1.0631329711677007,0.02063908743901864,1.0633332903253705,-0.013165306625912606
11.8,5.527411167512689,0.0,1.0624714943619766,0.02093252502475299,1.062677677819424,-0.012696925018362868
11.9,5.527411167512689,0.0,1.061810916718441,0.02121239590562762,1.0620227815835748,-0.012234860414894107
12.0,5.527411167512689,0.0,1.0611530614992746,0.021479376478985866,1.0613704271097857,-0.01177596044307915
12.1,5.527411167512689,0.0,1.0604959042593551,0.021734158633218842,1.0607185944454642,-0.01132452701560259
12.200000000000001,5.527411167512689,0.0,1.059842175863391,0.02197736497873972,1.0600700176451816,-0.01087544527969293
12.3,5.527411167512689,0.0,1.0591885747505365,0.022209652878315157,1.0594214013144383,-0.010435349932741363
12.4,5.527411167512689,0.0,1.0585393039987043,0.022431585136404156,1.0587769520167092,-0.00999607857653069
12.5,5.527411167512689,0.0,1.057889094044708,0.02264378957360901,1.058131407956964,-0.00956797369755286
12.6,5.527411167512689,0.0,1.057244503146255,0.022846761323154902,1.0574913304306228,-0.009138114082533547
12.700000000000001,5.527411167512689,0.0,1.0565972017523817,0.023041107389440745,1.056848399431392,-0.00872270896191959
12.8,5.527411167512689,0.0,1.0559574875903919,0.023227243994445562,1.0562129143604475,-0.008301382338810006
12.9,5.527411167512689,0.0,1.0553122486522912,0.023405771323344884,1.0555717750521734,-0.007899602772041757
13.0,5.527411167512689,0.0,1.0546776955707124,0.023577009839910384,1.0549411912174724,-0.007485294875763532
13.1,5.527411167512689,0.0,1.0540332200644476,0.02374157458476633,1.0543005697443173,-0.0070985201635913675
13.200000000000001,5.527411167512689,0.0,1.0534043610181478,0.023899664570474512,1.0536754442325367,-0.006688823464667269
13.3,5.527411167512689,0.0,1.0527587410026664,0.02405194269792361,1.0530334575430467,-0.006319246784643668
13.4,5.527411167512689,0.0,1.0521365966516563,0.02419844720250416,1.0524148340178137,-0.005910443313487478
13.5,5.527411167512689,0.0,1.0514870563280787,0.024339938938225704,1.0517687304027463,-0.0055616277446339
13.6,5.527411167512689,0.0,1.0508734984836738,0.024476234805499916,1.0511585017900822,-0.005148022592080458
13.700000000000001,5.527411167512689,0.0,1.0502159749591804,0.02460827018487688,1.0505042413150714,-0.004825766423077635
13.8,5.527411167512689,0.0,1.0496142872522898,0.02473554719324468,1.0499057097182973,-0.004398630323455637
13.9,5.527411167512689,0.0,1.0489427605485315,0.024859292014526017,1.0492372940887287,-0.0041123202920366085
14.0,5.527411167512689,0.0,1.0483585108184201,0.02497855084824427,1.0486560423741875,-0.0036582182657181926
14.1,5.527411167512689,0.0,1.0476639404742094,0.02509501484365161,1.047964451658524,-0.0034229516139978014
14.200000000000001,5.527411167512689,0.0,1.0471063449544933,0.02520705089140643,1.0474097063988859,-0.002921106656451899
14.3,5.527411167512689,0.0,1.0463749879325843,0.025317145401876573,1.0466812185294125,-0.002761022277719357
14.4,5.527411167512689,0.0,1.0458590513648611,0.02542236701959295,1.0461679846309033,-0.002179169784764732
14.5,5.527411167512689,0.0,1.0450698082244658,0.02552744333423557,1.0453815353379379,-0.0021326337826514893
14.6,5.527411167512689,0.0,1.044619644637785,0.02562441653229517,1.0449338795760201,-0.0014207687176449547
14.700000000000001,5.527411167512689,0.0,1.0437402564556222,0.02572973669335338,1.0440573462680856,-0.0015470344269733398
14.8,5.527411167512689,0.0,1.04339143126001,0.02580838309961865,1.0437105688192627,-0.0006354029312694568
14.9,5.527411167512689,0.0,1.0423899642277261,0.02593027918492817,1.042712432505381,-0.0009865309749280769
0.1,5.627918781725887,0.0,1.0000267942436114,-0.0009922111974820596,1.0000272864718316,0.029399928278105357
0.2,5.627918781725887,0.0,1.0000553388722402,-0.0020959755608314875,1.0000575353050558,0.029408322658350375
0.30000000000000004,5.627918781725887,0.0,1.000137305744673,-0.0031932994379907094,1.0001424036123627,0.02928908594424952
0.4,5.627918781725887,0.0,1.0002365492861984,-0.004411767018696203,1.0002462787814754,0.029264023335156947
0.5,5.627918781725887,0.0,1.0003814565145435,-0.0055991474916922915,1.0003971256410091,0.029076287545528164
0.6,5.627918781725887,0.0,1.000552835954825,-0.006894251906543469,1.0005765878964958,0.029014522804476067
0.7000000000000001,5.627918781725887,0.0,1.0007681718944674,-0.008139219522798882,1.0008012693694162,0.028762292674200753
0.8,5.627918781725887,0.0,1.0010168359260605,-0.009485510293233261,1.001061776671622,0.028657536825045828
0.9,5.627918781725887,0.0,1.0013087526526523,-0.010768623586883292,1.00136665682095,0.028342710000409735
1.0,5.627918781725887,0.0,1.0016400115535307,-0.012148825029264596,1.0017136849891533,0.028189938754169856
1.1,5.627918781725887,0.0,1.0020143257840126,-0.013456731372530471,1.0021046815056907,0.02781212412215753
1.2000000000000002,5.627918781725887,0.0,1.0024336757081007,-0.014858249006434272,1.0025437854563715,0.027606616403504237
1.3000000000000003,5.627918781725887,0.0,1.0028961213700023,-0.016181239767783944,1.0030266510813244,0.02716450971449971
1.4000000000000001,5.627918781725887,0.0,1.0034091760538544,-0.017594137753293746,1.0035634151723332,0.02690150722502475
1.5000000000000002,5.627918781725887,0.0,1.003965514078249,-0.01892439252876395,1.00414385726896,0.026393480600196178
1.6,5.627918781725887,0.0,1.0045779237918866,-0.02033981896548405,1.0047838141638061,0.026068060026817857
1.7000000000000002,5.627918781725887,0.0,1.0052339377257917,-0.021670051682524262,1.0054674836590312,0.025492459447500008
1.8000000000000003,5.627918781725887,0.0,1.005951272309629,-0.023079160286778186,1.006215985711271,0.025099562538297038
1.9000000000000001,5.627918781725887,0.0,1.0067126793774859,-0.024401719889169508,1.0070083727322956,0.024454881074341055
2.0,5.627918781725887,0.0,1.0075402682095076,-0.025795019213287848,1.007870415817381,0.023989460012924714
2.1,5.627918781725887,0.0,1.008412550305418,-0.02710131702674276,1.00877666160457,0.02327446637324458
2.2,5.627918781725887,0.0,1.009355263781722,-0.028468287320170916,1.0097566498453048,0.022731715209733976
2.3000000000000003,5.627918781725887,0.0,1.0103434111837757,-0.02974842256290216,1.0107812706849335,0.02194556947128573
2.4000000000000004,5.627918781725887,0.0,1.0114053728494987,-0.031077295146076316,1.0118827138074995,0.02132121691953544
2.5000000000000004,5.627918781725887,0.0,1.0125135402828964,-0.03231981817920865,1.0130292394118452,0.02046358713511027
2.6,5.627918781725887,0.0,1.013697771541931,-0.033597473776611646,1.0142543873571597,0.01975422753224173
2.7,5.627918781725887,0.0,1.0149288583950058,-0.034789273743342106,1.0155249288769719,0.018825413895864174
2.8000000000000003,5.627918781725887,0.0,1.0162368687772159,-0.03600124964198374,1.0168743597111223,0.01802885284170859
2.9000000000000004,5.627918781725887,0.0,1.017592044951436,-0.037127574741581626,1.0182691327712123,0.01702992381765467
3.0000000000000004,5.627918781725887,0.0,1.0190233878705228,-0.03825818534756987,1.0197413170864498,0.01614551358687269
3.1,5.627918781725887,0.0,1.020501594057099,-0.0393028101714996,1.0212581526531168,0.015078456706823912
3.2,5.627918781725887,0.0,1.0220534138520394,-0.04033538914351215,1.0228490232600151,0.014107397364700259
3.3000000000000003,5.627918781725887,0.0,1.0236508719818485,-0.04128093985355115,1.0244829055208247,0.012975286000128433
3.4000000000000004,5.627918781725887,0.0,1.025317474414762,-0.04219821081532596,1.0261854668315473,0.011920868767090385
3.5000000000000004,5.627918781725887,0.0,1.027027250643002,-0.04302665236922697,1.027928142613785,0.010728039388279523
3.6,5.627918781725887,0.0,1.028799736704608,-0.04381123170942822,1.0297321604511378,0.009595814295420156
3.7,5.627918781725887,0.0,1.030611405836584,-0.04450451069438143,1.0315718691940987,0.008348049265123756
3.8000000000000003,5.627918781725887,0.0,1.03247741561144,-0.04513954017013619,1.0334636867517164,0.007145904409901692
3.9000000000000004,5.627918781725887,0.0,1.0343768779971996,-0.045680368166974405,1.0353850596619132,0.0058505947610024665
4.0,5.627918781725887,0.0,1.0363204945079898,-0.04615026544132463,1.0373475860759447,0.004588730460184291
4.1,5.627918781725887,0.0,1.0382899955275702,-0.046523003435840954,1.0393317587090913,0.0032550036800186436
4.2,5.627918781725887,0.0,1.0402918582795406,-0.04681428679892973,1.0413446729355234,0.0019458214765015471
4.3,5.627918781725887,0.0,1.0423102511537652,-0.047005868977853804,1.0433696427338626,0.0005846034979077595
4.3999999999999995,5.627918781725887,0.0,1.0443479148366788,-0.047108010985599476,1.0454098392127071,-0.0007575456105402595
4.5,5.627918781725887,0.0,1.0463911844355487,-0.047108850050926535,1.0474510750472077,-0.0021336404798181566
4.6,5.627918781725887,0.0,1.0484397336113271,-0.04701508260478612,1.049493350625589,-0.003492857758131728
4.7,5.627918781725887,0.0,1.0504817710734988,-0.046819832581612666,1.0515246302777148,-0.004869740755831657
4.8,5.627918781725887,0.0,1.0525146715766014,-0.04652776482516852,1.0535425794829687,-0.0062289845657388125
4.9,5.627918781725887,0.0,1.0545282583739564,-0.046135825799682166,1.055537001782234,-0.007591339196584515
5.0,5.627918781725887,0.0,1.056518392766425,-0.04564779985756962,1.0575040595125802,-0.008932825651407352
5.1,5.627918781725887,0.0,1.0584763182414967,-0.04506351578853198,1.059435149847926,-0.01026443872499715
5.2,5.627918781725887,0.0,1.0603971157654322,-0.044386653188065395,1.061325688987544,-0.0115701220184161
5.3,5.627918781725887,0.0,1.0622733271393294,-0.04361919065412476,1.0631684980966007,-0.01285447716285376
5.4,5.627918781725887,0.0,1.0640998885705693,-0.04276517629930884,1.064958888013903,-0.014106876185316315
5.5,5.627918781725887,0.0,1.0658705816022414,-0.041828184914230467,1.0666910020143223,-0.01532814600948323
5.6,5.627918781725887,0.0,1.0675806981928302,-0.04081283908301457,1.0683605360494681,-0.01651126368731427
5.7,5.627918781725887,0.0,1.069225232366577,-0.03972383712791238,1.069962887564576,-0.017655043460853427
5.8,5.627918781725887,0.0,1.0708001772117153,-0.03856634380523563,1.0714944621374132,-0.01875474279401561
5.9,5.627918781725887,0.0,1.0723017181894372,-0.03734576715035379,1.0729518540717788,-0.019808335906775686
6.0,5.627918781725887,0.0,1.0737267651219122,-0.03606766711755986,1.0743323707077197,-0.0208125833214872
6.1,5.627918781725887,0.0,1.0750726641588133,-0.03473782861869792,1.075633743408355,-0.021765399347393882
6.2,5.627918781725887,0.0,1.0763373447222957,-0.033362017462738904,1.0768542630518887,-0.022664633446231465
6.3,5.627918781725887,0.0,1.0775192571653247,-0.03194612032386775,1.077992719903924,-0.02350856830688241
6.4,5.627918781725887,0.0,1.07861735145252,-0.030495900574339933,1.0790483727833007,-0.02429590375635753
6.5,5.627918781725887,0.0,1.0796310969702367,-0.02901712292054332,1.0800209715407116,-0.025025507835962996
6.6,5.627918781725887,0.0,1.0805603971696085,-0.02751535588839256,1.0809106654765726,-0.025696786942632423
6.7,5.627918781725887,0.0,1.081405624531628,-0.025996061673541133,1.081718040891976,-0.0263092563326915
6.8,5.627918781725887,0.0,1.0821675252965184,-0.024464456428329194,1.0824440227719512,-0.02686294256231091
6.9,5.627918781725887,0.0,1.0828472407891037,-0.022925565633340063,1.0830898985976112,-0.02735798301463317
7.0,5.627918781725887,0.0,1.0834462231923947,-0.021384134970641015,1.0836572335283454,-0.027794947412553655
7.1,5.627918781725887,0.0,1.0839662397073433,-0.019844662956942906,1.084147877124312,-0.028174529968025806
7.2,5.627918781725887,0.0,1.0844093031056732,-0.018311348333021688,1.0845638949088732,-0.02849776538237402
7.3,5.627918781725887,0.0,1.0847776629644836,-0.016788110415087498,1.0849075622918278,-0.028765815947467563
7.4,5.627918781725887,0.0,1.0850737502260546,-0.015278561898952471,1.0851813110643467,-0.028980100289648456
7.5,5.627918781725887,0.0,1.0853001608136508,-0.013786023335116826,1.085387715750244,-0.02914215249705954
7.6,5.627918781725887,0.0,1.085459611842037,-0.01231351298166833,1.0855294521763172,-0.02925369149015473
7.7,5.627918781725887,0.0,1.0855549224092789,-0.010863759494348186,1.0856092809281646,-0.02931652877376518
7.8,5.627918781725887,0.0,1.085588978795401,-0.009439202164416762,1.0856300149772675,-0.029332601715486
7.9,5.627918781725887,0.0,1.0855647161796786,-0.008042004779588583,1.0855945038803123,-0.029303911702853173
8.0,5.627918781725887,0.0,1.0854850903169178,-0.006674060796812918,1.0855056077182865,-0.02923253748608147
8.1,5.627918781725887,0.0,1.0853530621394738,-0.005337008487259273,1.0853661839006805,-0.029120593220178903
8.2,5.627918781725887,0.0,1.085171575780373,-0.004032243899636667,1.08517906719238,-0.02897022917241442
8.3,5.627918781725887,0.0,1.0849435444671365,-0.002760925759961263,1.0849470574143079,-0.02878360684689049
8.4,5.627918781725887,0.0,1.084671834654377,-0.0015239989383637447,1.0846729052876984,-0.028562884090809884
8.5,5.627918781725887,0.0,1.0843592553124621,-0.0003222044576191965,1.0843593031820726,-0.028310212654761
8.6,5.627918781725887,0.0,1.0840085481484565,0.0008439045408241304,1.0840088766397618,-0.028027718653193312
8.7,5.627918781725887,0.0,1.0836223751201748,0.001973954717098633,1.0836241730223233,-0.027717498209859467
8.8,5.627918781725887,0.0,1.083203315388601,0.003067733995163055,1.0832076594359559,-0.027381601527571627
8.9,5.627918781725887,0.0,1.0827538576789344,0.004125174430494912,1.0827617158833684,-0.02702203525119217
